anio,semana,HOSPITALIZACION IRAG MENOR 1 AÑO,HOSPITALIZACION IRAG 1 AÑO,HOSPITALIZACION IRAG 2 A 4 AÑOS,HOSPITALIZACION IRAG 5 A 19 AÑOS,HOSPITALIZACION IRAG 20 A 39 AÑOS,HOSPITALIZACION IRAG 40 A 59 AÑOS,HOSPITALIZACION IRAG  MAYOR 60 AÑOS,TOTAL CASOS DE HOSPITALIZACIONES POR IRAG,TOTAL CAUSAS HOSPITALIZACIONES MENOR 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 2 A 4 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 5 A 19 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 20 A 39 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 40 A 59 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES MAYOR 60 AÑOS,TOTAL HOSPITALIZACIONES POR TODAS LAS CAUSAS,HOSPITALIZACIONES EN UCI POR IRAG MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG MAYOR 60 AÑOS,TOTAL DE LAS HOSPITALIZACIONES EN UCI POR IRAG,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MAYOR 60 AÑOS,TOTAL TODAS LAS HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS,MUERTES POR IRAG MENOR 1 AÑO,MUERTES POR IRAG 1 AÑO,MUERTES POR IRAG 2 A 4 AÑOS,MUERTES POR IRAG 5 A 19 AÑOS,MUERTES POR IRAG 20 A 39 AÑOS,MUERTES POR IRAG 40 A 59 AÑOS,MUERTES POR IRAG MAYOR 60 AÑOS,TOTAL DE MUERTES POR IRAG,TODAS LAS CAUSAS DE MUERTE MENOR 1 AÑO,TODAS LAS CAUSAS DE MUERTE 1 AÑO,TODAS LAS CAUSAS DE MUERTE 2 A 4 AÑOS,TODAS LAS CAUSAS DE MUERTE 5 A 19 AÑOS,TODAS LAS CAUSAS DE MUERTE 20 A 39 AÑOS,TODAS LAS CAUSAS DE MUERTE 40 A 59 AÑOS,TODAS LAS CAUSAS DE MUERTE MAYOR 60 AÑOS,TOTAL DE MUERTES POR TODAS LAS CAUSAS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MENOR 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 2 A 4 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 5 A 19 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 20 A 39 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 40 A 59 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MENOR 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 2 A 4 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 5 A 19 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 20 A 39 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 40 A 59 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO EL IRAG,prop_hosp_irag,prop_uci_irag,prop_muertes_irag,prop_consultas_irag,I_t_minus_1,growth_rate,target
2021,15,22,9,18,39,67,8,13,176,36,15,21,69,164,91,151,547,36,15,21,69,164,91,151,547,22,2,3,7,15,30,58,137,0,0,0,1,0,2,4,7,1,0,0,2,1,4,20,28,107,71,140,258,375,234,263,1448,805,702,1660,3889,9472,8551,8510,33589,0.32116788321167883,3.963768115942029,0.2413793103448276,0.04310806787734445,0.2474460839954597,0.059098184813001865,1
2021,16,0,0,1,1,9,13,25,49,7,2,3,15,128,161,234,550,7,2,3,15,128,161,234,550,5,1,3,2,18,44,72,145,0,0,0,0,0,2,12,14,0,0,0,0,2,6,31,39,37,36,74,86,261,206,270,970,620,555,1051,4130,10088,9209,8706,34359,0.08892921960072596,3.767123287671233,0.35,0.028230500582072177,0.32116788321167883,-0.17578285588232342,0
2021,17,30,8,14,30,73,16,24,195,48,10,27,77,234,150,233,779,48,10,27,77,234,150,233,779,49,0,1,7,14,44,60,175,0,0,0,0,0,0,13,13,1,0,1,0,0,1,35,38,101,82,115,187,374,230,251,1340,549,425,834,2538,6068,5545,6150,22109,0.25,4.426136363636363,0.3333333333333333,0.06060606060606061,0.08892921960072596,0.14791666666666667,1
2021,18,24,10,9,40,74,31,36,224,35,14,13,69,175,142,217,665,35,14,13,69,175,142,217,665,32,0,0,3,14,44,78,171,0,0,0,0,1,9,22,32,0,0,0,1,1,11,38,51,95,72,138,177,317,190,166,1155,593,482,897,3023,8902,8215,9119,31231,0.33633633633633636,3.866279069767442,0.6153846153846154,0.0369813012295082,0.25,0.0690690690690691,1
2021,19,38,3,11,36,88,19,23,218,49,9,14,69,235,125,184,685,49,9,14,69,235,125,184,685,37,1,1,5,20,38,71,173,0,0,0,0,2,12,23,37,2,0,1,1,5,18,41,68,105,92,138,255,721,624,558,2493,886,801,1236,3476,10024,8598,8252,33273,0.3177842565597668,3.9367816091954024,0.5362318840579711,0.0749233635871852,0.33633633633633636,-0.01388279228224196,0
2021,20,0,0,0,2,10,44,41,97,15,2,4,14,137,175,244,591,15,2,4,14,137,175,244,591,12,0,0,2,16,41,72,143,0,0,0,0,2,11,38,51,0,0,0,0,4,13,56,73,27,33,66,104,401,493,610,1734,778,729,1021,2799,7854,7544,7896,28621,0.16385135135135134,4.104166666666667,0.6891891891891891,0.060582768499755434,0.3177842565597668,-0.11681191700550109,0
2021,21,38,10,13,39,88,36,57,281,53,14,21,80,267,179,231,845,53,14,21,80,267,179,231,845,39,2,0,6,18,46,50,161,0,0,0,0,1,18,41,60,1,0,0,1,2,24,50,78,124,93,135,236,865,669,448,2570,563,476,783,2704,7148,6692,6591,24957,0.3321513002364066,5.216049382716049,0.759493670886076,0.10297299463098004,0.16385135135135134,0.14460605187221004,1
2021,22,27,6,10,40,79,26,17,205,47,8,23,75,199,129,129,610,47,8,23,75,199,129,129,610,38,0,2,3,22,35,36,136,0,0,0,0,2,20,32,54,0,0,0,0,5,23,44,72,113,79,127,246,461,512,423,1961,759,708,1142,3280,8369,7354,7541,29153,0.3355155482815057,4.452554744525547,0.7397260273972602,0.06726349729025177,0.3321513002364066,0.0025254248856733303,1
2021,23,27,11,10,45,85,61,40,279,46,15,19,83,283,209,236,891,46,15,19,83,283,209,236,891,32,0,1,2,18,62,54,169,0,0,0,0,1,38,42,81,2,0,0,0,2,41,59,104,123,151,229,286,1081,961,590,3421,1042,1053,1504,4279,12372,10813,10864,41927,0.312780269058296,5.241176470588235,0.7714285714285715,0.08159225338675825,0.3355155482815057,-0.017023597555614143,0
2021,24,29,7,8,32,105,79,27,287,51,11,20,72,269,219,202,844,51,11,20,72,269,219,202,844,25,1,1,5,22,45,62,161,0,0,0,1,1,27,30,59,0,0,0,1,5,39,62,107,127,79,126,210,867,820,689,2918,667,433,769,19221,7075,6503,7609,42277,0.33964497041420116,5.209876543209877,0.5462962962962963,0.06901934812431998,0.312780269058296,0.02046397404736757,1
2021,25,24,6,16,35,100,54,30,265,39,7,18,68,262,173,197,764,39,7,18,68,262,173,197,764,49,1,1,2,19,40,43,155,0,0,0,0,9,31,34,74,3,0,0,0,12,42,55,112,113,101,161,281,548,560,572,2336,1304,861,1317,4288,12317,10775,11823,42685,0.3464052287581699,4.897435897435898,0.6548672566371682,0.054725202642552595,0.33964497041420116,0.005046305919305303,1
2021,26,31,7,14,29,95,45,30,251,41,10,23,57,218,141,141,631,41,10,23,57,218,141,141,631,27,1,2,4,19,29,38,120,0,0,0,0,5,23,38,66,1,1,0,0,10,28,54,94,111,89,126,209,431,376,438,1780,662,596,874,2861,6212,6172,6492,23869,0.3971518987341772,5.214876033057851,0.6947368421052632,0.07457059069962296,0.3464052287581699,0.03769048789480153,1
2021,27,44,11,22,34,104,53,29,297,61,14,29,65,246,91,89,595,61,14,29,65,246,91,89,595,36,1,1,2,15,29,20,104,0,0,0,0,2,14,13,29,1,0,0,0,4,16,21,42,119,85,147,254,746,533,447,2331,655,545,1083,4571,12678,11472,10675,41679,0.4983221476510067,5.666666666666667,0.6744186046511628,0.055926103646833016,0.3971518987341772,0.07241177498916898,1
2021,28,34,6,18,43,84,65,130,380,62,30,44,116,451,288,465,1456,62,30,44,116,451,288,465,1456,41,1,2,4,29,45,49,171,0,0,0,0,7,13,31,51,0,0,0,0,10,17,57,84,94,102,155,269,485,286,269,1660,593,468,1071,3917,7872,7403,7990,29314,0.2608098833218943,8.465116279069768,0.6,0.05662630052873956,0.4983221476510067,-0.15851882367318137,0
2021,29,33,10,20,33,84,22,39,241,56,10,137,68,405,224,427,1327,56,10,137,68,405,224,427,1327,34,0,2,6,22,35,60,159,0,0,0,0,3,15,26,44,1,0,0,1,7,20,43,72,131,96,172,277,597,362,417,2052,860,701,1400,4472,10189,8827,9559,36008,0.18147590361445784,8.29375,0.6027397260273972,0.0569857535616096,0.2608098833218943,-0.06292303126496186,0
2021,30,31,12,13,38,80,19,21,214,50,18,20,75,269,128,177,737,50,18,20,75,269,128,177,737,39,3,1,5,29,27,51,155,0,0,0,0,6,6,22,34,0,0,0,1,6,11,34,52,130,110,185,264,350,216,279,1534,819,642,1163,4411,11102,9897,10123,38157,0.2899728997289973,4.7243589743589745,0.6415094339622641,0.04020126841029404,0.18147590361445784,0.09183174687068733,1
2021,31,37,10,18,33,60,14,15,187,57,12,26,69,268,121,227,780,57,12,26,69,268,121,227,780,39,0,0,9,22,24,51,145,0,0,0,0,2,4,4,10,0,0,0,0,2,4,16,22,130,111,210,276,399,191,199,1516,718,610,1110,4179,9634,8404,9327,33982,0.23943661971830985,5.342465753424658,0.43478260869565216,0.04461054056439985,0.2899728997289973,-0.039176233873831255,0
2021,32,35,11,14,34,86,5,10,195,54,12,19,68,239,102,142,636,54,12,19,68,239,102,142,636,26,0,2,9,15,13,45,110,0,0,0,0,4,0,4,8,1,0,0,1,5,2,11,20,129,111,219,263,282,119,129,1252,621,458,1038,3242,7870,7684,8183,29096,0.30612244897959184,5.72972972972973,0.38095238095238093,0.04302849090971578,0.23943661971830985,0.053803339517625254,1
2021,33,40,12,23,34,77,8,7,201,69,22,40,94,331,208,326,1090,69,22,40,94,331,208,326,1090,32,0,2,4,16,28,68,150,0,0,0,0,0,1,9,10,0,0,0,1,1,4,24,30,184,119,245,302,446,157,190,1643,784,558,1206,3601,8907,7754,9203,32013,0.1842346471127406,7.218543046357616,0.3225806451612903,0.05132129693259199,0.30612244897959184,-0.09332034830430798,0
2021,34,44,13,27,54,74,7,21,240,70,19,50,116,292,179,331,1057,70,19,50,116,292,179,331,1057,40,0,0,12,53,81,163,349,0,0,0,0,0,1,7,8,0,0,1,0,1,5,24,31,198,151,277,349,465,266,250,1956,838,662,1404,4214,10334,9286,11213,37951,0.22684310018903592,3.02,0.25,0.051538785834738615,0.1842346471127406,0.03597973862711935,1
2021,35,49,10,21,37,84,12,13,226,97,20,43,99,307,227,353,1146,97,20,43,99,307,227,353,1146,45,0,0,9,16,35,76,181,0,0,0,0,1,0,5,6,1,0,0,2,4,6,23,36,216,138,243,323,391,163,167,1641,669,487,1000,3081,6838,6548,7252,25875,0.1970357454228422,6.2967032967032965,0.16216216216216217,0.06341783892409955,0.22684310018903592,-0.02429597946273726,0
2021,36,45,11,23,44,84,5,3,215,65,14,33,79,304,132,222,849,65,14,33,79,304,132,222,849,42,0,3,7,13,27,78,170,0,0,0,0,0,0,5,5,0,0,0,0,2,2,30,34,196,124,238,288,303,153,224,1526,649,524,993,2692,6040,5640,7596,24134,0.2529411764705882,4.964912280701754,0.14285714285714285,0.06322767764657138,0.1970357454228422,0.046703226082858484,1
2021,37,43,7,23,34,92,6,9,214,76,9,26,77,301,130,225,844,76,9,26,77,301,130,225,844,40,1,3,10,14,24,71,163,0,0,0,0,0,1,1,2,2,0,0,2,0,3,26,33,211,221,371,406,586,267,273,2335,1411,850,1537,4313,10627,9205,10626,38569,0.2532544378698225,5.146341463414634,0.058823529411764705,0.06053927923256417,0.2529411764705882,0.0002500208350696019,1
2021,38,44,10,12,45,64,5,6,186,64,14,25,90,245,135,200,773,64,14,25,90,245,135,200,773,46,0,4,7,13,36,92,198,0,0,0,0,0,0,3,3,2,0,0,0,3,3,19,27,223,169,343,351,478,214,275,2053,986,795,1462,4113,10294,9296,11199,38145,0.24031007751937986,3.8844221105527637,0.10714285714285714,0.05381953546898757,0.2532544378698225,-0.010328597257907485,0
2021,39,43,8,13,29,56,4,13,166,59,10,19,77,278,126,226,795,59,10,19,77,278,126,226,795,37,1,6,9,5,35,72,165,0,0,0,0,1,2,1,4,1,0,0,0,2,4,15,22,191,162,290,341,455,227,254,1920,785,632,1198,3526,8705,8527,10273,33646,0.20854271356783918,4.789156626506024,0.17391304347826086,0.057063036823490954,0.24031007751937986,-0.02561243718592967,0
2021,40,40,7,14,39,64,2,13,179,61,11,19,81,241,149,215,777,61,11,19,81,241,149,215,777,37,0,0,11,10,17,59,134,0,0,0,0,0,1,0,1,1,0,0,0,1,3,15,20,219,166,284,308,255,140,219,1591,921,774,1343,3898,9303,8259,10415,34913,0.2300771208226221,5.7555555555555555,0.047619047619047616,0.04556911267686315,0.20854271356783918,0.017818490826202914,1
2021,41,39,6,19,35,58,6,6,169,53,7,25,68,196,105,131,585,53,7,25,68,196,105,131,585,35,2,2,10,6,20,45,120,0,0,0,0,0,2,2,4,0,0,0,1,0,5,16,22,157,121,235,272,379,200,207,1571,675,514,977,3114,5968,5738,8375,25361,0.2883959044368601,4.8347107438016526,0.17391304347826086,0.061943064427095657,0.2300771208226221,0.0474106725724944,1
2021,42,63,14,26,54,94,4,11,266,87,19,32,108,341,164,229,980,87,19,32,108,341,164,229,980,58,4,1,13,10,32,73,191,0,0,0,0,0,2,2,4,1,0,0,0,0,5,12,18,257,224,407,415,376,227,245,2151,924,857,1666,4154,7726,7060,8489,30876,0.2711518858307849,5.104166666666667,0.21052631578947367,0.06966350357871555,0.2883959044368601,-0.013384099209483503,0
2021,43,94,27,39,127,147,13,7,454,106,36,54,222,342,124,136,1020,106,36,54,222,342,124,136,1020,77,9,0,24,15,15,108,248,0,0,0,0,0,3,4,7,3,0,0,6,0,3,18,30,378,338,525,600,477,211,206,2735,1091,978,1585,3882,8009,7158,8940,31643,0.4446620959843291,4.096385542168675,0.22580645161290322,0.08643028694223233,0.2711518858307849,0.13649840911036634,1
2021,44,39,16,30,38,69,11,13,216,59,21,39,89,290,157,261,916,59,21,39,89,290,157,261,916,56,0,1,2,8,35,97,199,0,0,0,0,0,3,4,7,2,0,0,1,1,4,19,27,261,268,476,433,525,215,225,2403,927,795,1561,3935,8943,8086,10312,34559,0.23555070883315157,4.58,0.25,0.06953125,0.4446620959843291,-0.1447476110382049,0
2021,45,36,7,24,30,55,4,14,170,48,14,33,58,179,95,168,595,48,14,33,58,179,95,168,595,34,0,0,4,14,30,81,163,0,0,0,0,0,0,4,4,0,0,0,0,2,5,14,21,180,174,332,345,564,272,305,2172,1072,1348,1669,4456,10286,9478,11152,39461,0.28523489932885904,3.6280487804878048,0.18181818181818182,0.05504029192641022,0.23555070883315157,0.040212182422386354,1
2021,46,56,20,28,51,81,8,12,256,74,28,37,101,273,138,240,891,74,28,37,101,273,138,240,891,48,2,2,13,18,45,96,224,0,0,0,0,0,0,6,6,1,0,0,1,0,2,19,23,266,216,377,407,451,182,224,2123,878,657,1496,3658,9255,8291,10201,34436,0.28699551569506726,3.96,0.25,0.06164880796817376,0.28523489932885904,0.0013698790525588785,1
2021,47,51,21,21,42,60,11,17,223,61,27,29,85,261,148,226,837,61,27,29,85,261,148,226,837,36,3,5,6,12,58,97,217,0,0,0,0,0,0,15,15,2,0,0,0,0,5,39,46,212,170,357,408,472,373,468,2460,942,784,1355,3858,7521,7745,10997,33202,0.26610978520286394,3.8394495412844036,0.3191489361702128,0.07408969069060024,0.28699551569506726,-0.016228285365022098,0
2021,48,9,0,2,4,9,4,9,37,16,3,6,26,93,131,204,479,16,3,6,26,93,131,204,479,14,0,0,4,18,41,108,185,0,0,0,0,0,0,9,9,0,0,0,0,2,2,23,27,109,140,180,177,369,265,286,1526,853,821,1313,3541,8303,7841,9323,31995,0.07708333333333334,2.575268817204301,0.32142857142857145,0.04769346168271034,0.26610978520286394,-0.1492970468111844,0
2021,49,34,11,19,40,68,12,14,198,56,14,29,75,232,143,202,751,56,14,29,75,232,143,202,751,40,0,2,10,12,35,92,191,1,0,0,0,0,1,12,14,1,0,0,0,0,3,22,26,208,186,324,346,560,208,180,2012,782,595,1252,3433,8887,8084,10724,33757,0.2632978723404255,3.9114583333333335,0.5185185185185185,0.059600687244505006,0.07708333333333334,0.17288777315938925,1
2021,50,1,1,2,1,2,2,4,13,6,3,6,16,100,74,84,289,6,3,6,16,100,74,84,289,10,0,0,0,7,8,17,42,0,0,0,0,0,1,6,7,0,0,0,0,0,3,8,11,101,126,189,215,407,190,190,1418,718,543,1098,3432,8714,7912,9675,32092,0.04482758620689655,6.72093023255814,0.5833333333333334,0.04418408998847101,0.2632978723404255,-0.1729364791288566,0
2021,51,31,12,13,50,68,5,19,198,48,13,17,86,221,116,171,672,48,13,17,86,221,116,171,672,17,2,2,11,13,16,57,118,0,0,0,0,0,0,5,5,0,0,0,0,1,3,17,21,207,163,309,414,603,307,378,2381,1023,813,1432,3778,8447,8080,9112,32685,0.29420505200594355,5.647058823529412,0.22727272727272727,0.07284464296640764,0.04482758620689655,0.23867810257994596,1
2021,52,30,17,16,48,64,9,22,206,51,18,25,78,226,94,174,666,51,18,25,78,226,94,174,666,22,1,0,8,9,18,48,106,0,0,0,0,0,0,4,4,0,0,0,0,2,2,8,12,153,157,325,489,660,290,388,2462,917,757,1249,3506,6933,5847,7198,26407,0.30884557721139433,6.224299065420561,0.3076923076923077,0.09322932444713723,0.29420505200594355,0.011312369073786884,1
2022,1,26,12,10,31,40,5,7,131,52,17,23,71,178,94,134,569,11,1,1,1,4,2,13,33,17,2,1,2,13,14,59,108,1,0,0,0,1,1,6,9,106,99,184,250,70,4,21,734,189,198,320,508,889,466,527,3097,970,775,1384,3667,8797,7830,8909,32332,0.22982456140350876,0.30275229357798167,0.012244897959183673,0.0957844926236353,0.30884557721139433,-0.060374590542794586,0
2022,2,35,18,19,47,67,12,38,236,59,21,27,89,272,156,319,943,19,1,1,4,6,3,29,63,28,1,1,7,18,37,121,213,0,0,0,0,0,2,19,21,0,0,0,2,0,5,41,48,278,211,401,719,1558,928,927,5022,1458,1069,2044,5102,11706,10332,12465,44176,0.25,0.29439252336448596,0.42857142857142855,0.11367906376621319,0.22982456140350876,0.01640513552068474,1
2022,3,30,10,19,40,63,14,28,204,45,12,28,88,242,98,195,708,18,0,3,2,1,3,8,35,32,0,3,4,10,24,57,130,0,0,0,0,0,0,13,13,0,0,0,0,2,1,38,41,205,186,301,418,753,498,719,3080,964,738,1699,4791,11979,10725,12065,42961,0.28772919605077574,0.26717557251908397,0.30952380952380953,0.0716912620455286,0.25,0.03018335684062059,1
2022,4,39,14,19,39,73,8,33,225,54,16,24,75,205,83,175,632,17,2,1,5,4,5,17,51,35,2,1,8,10,21,66,143,0,0,0,0,0,2,27,29,1,0,0,0,0,5,44,50,180,133,129,360,776,466,692,2736,1123,731,2028,4815,11677,11506,13997,45877,0.35545023696682465,0.3541666666666667,0.5686274509803921,0.059636427045642794,0.28772919605077574,0.05258950493918804,1
2022,5,25,9,18,44,68,9,50,223,190,13,34,81,224,113,229,884,15,3,3,4,2,5,18,50,29,5,3,7,11,22,59,136,0,0,0,0,0,2,24,26,1,0,0,1,3,6,47,58,126,110,215,328,441,270,642,2132,1177,984,2260,5282,12091,12315,15402,49511,0.2519774011299435,0.36496350364963503,0.4406779661016949,0.043060268217805786,0.35545023696682465,-0.07633835091462211,0
2022,6,1,1,0,2,3,7,32,46,12,4,2,29,128,118,195,488,0,0,0,0,1,1,17,19,8,0,0,1,7,23,65,104,0,0,0,0,1,1,27,29,0,0,0,0,1,2,36,39,41,61,123,111,279,215,377,1207,907,720,2088,3967,9769,10037,12742,40230,0.09406952965235174,0.18095238095238095,0.725,0.03000173995177848,0.2519774011299435,-0.126126774600784,0
2022,7,39,15,29,39,62,6,19,209,49,19,36,80,222,126,188,720,17,1,1,2,4,6,7,38,28,1,1,7,10,23,58,128,0,0,0,0,0,2,16,18,1,0,0,1,0,3,27,32,148,102,335,323,314,134,317,1673,933,706,1776,4406,9216,9567,12260,38864,0.289875173370319,0.29457364341085274,0.5454545454545454,0.043046442814871994,0.09406952965235174,0.17897001827679623,1
2022,8,33,11,14,47,61,9,15,190,60,25,25,122,264,146,249,891,20,0,1,5,1,0,8,35,43,1,1,6,15,21,65,152,0,0,0,0,0,2,6,8,0,0,0,0,2,5,25,32,166,142,481,447,303,141,336,2016,1001,845,1940,5486,11301,11536,13329,45438,0.21300448430493274,0.22875816993464052,0.24242424242424243,0.04436717357336209,0.289875173370319,-0.0595954481894016,0
2022,9,33,4,27,41,74,3,15,197,59,10,40,109,286,137,246,887,17,0,1,5,1,2,7,33,34,0,2,12,7,24,61,140,0,0,0,0,0,0,13,13,2,0,0,1,0,3,21,27,79,69,584,481,344,118,285,1960,8012,851,2252,6597,12912,13028,15542,59194,0.22184684684684686,0.23404255319148937,0.4642857142857143,0.03311090463721598,0.21300448430493274,0.007289637141762839,1
2022,10,36,11,22,35,59,7,5,175,57,14,38,79,241,126,183,738,14,4,1,3,1,1,6,30,30,4,1,3,10,25,69,142,0,0,0,0,1,0,6,7,2,0,1,0,2,4,28,37,181,161,579,480,357,170,308,2236,1025,1176,2020,5388,11529,11235,13176,45549,0.2368064952638701,0.2097902097902098,0.18421052631578946,0.04908891328210757,0.22184684684684686,0.01224347262148999,1
2022,11,23,9,21,36,49,3,8,149,40,11,31,70,176,91,163,582,15,2,2,5,0,1,2,27,31,2,2,9,7,18,52,121,0,0,0,0,0,0,4,4,0,0,0,1,0,4,16,21,208,205,567,409,304,124,227,2044,922,901,2503,4962,10467,10823,11690,42268,0.2555746140651801,0.22131147540983606,0.18181818181818182,0.048356951903286094,0.2368064952638701,0.015174660606310836,1
2022,12,40,8,26,32,55,5,12,178,45,10,29,64,185,115,177,625,21,0,0,7,2,0,3,33,27,0,0,9,9,21,74,140,0,0,0,0,0,1,3,4,1,0,0,0,1,3,26,31,190,182,540,518,288,153,207,2078,925,728,2140,4538,9417,8509,10953,37210,0.28434504792332266,0.23404255319148937,0.125,0.055843702131090266,0.2555746140651801,0.022914157020897677,1
2022,13,79,13,48,71,94,9,10,324,104,26,63,141,335,156,283,1108,42,1,0,8,2,1,7,61,60,1,0,11,9,23,33,137,0,0,0,0,1,3,5,9,1,0,0,0,1,5,17,24,280,214,771,622,365,145,113,2510,888,699,1978,4408,7855,7038,8846,31712,0.2921550946798918,0.4420289855072464,0.36,0.07914735282060985,0.28434504792332266,0.006080956803000363,1
2022,14,37,7,20,38,52,6,8,168,57,11,43,67,185,118,181,662,16,1,0,3,1,1,4,26,28,1,0,6,7,19,65,126,0,0,0,0,0,1,3,4,1,0,0,0,1,14,58,74,161,173,532,387,236,163,144,1796,828,685,1938,4517,9966,11355,13290,42579,0.25339366515837103,0.2047244094488189,0.05333333333333334,0.04217942696101456,0.2921550946798918,-0.02999750547059773,0
2022,15,114,14,38,86,50,3,14,319,146,16,53,138,255,134,265,1007,19,1,2,4,0,4,6,36,41,1,2,8,6,32,72,162,0,0,0,0,0,2,3,5,2,0,0,1,1,6,22,32,285,187,556,454,279,184,271,2216,1050,817,1903,4234,8505,8189,9914,34612,0.31646825396825395,0.22085889570552147,0.15151515151515152,0.06402218819518678,0.25339366515837103,0.05032304738983439,1
2022,16,59,18,52,51,55,2,11,248,73,22,57,85,231,120,225,813,18,0,0,6,3,5,4,36,31,0,0,9,12,38,78,168,0,0,0,0,0,2,2,4,0,0,0,0,0,6,15,21,159,176,407,356,322,117,223,1760,993,780,1752,4668,9435,9962,10377,37967,0.3046683046683047,0.21301775147928995,0.18181818181818182,0.046354825115887066,0.31646825396825395,-0.008963337524000647,0
2022,17,86,24,65,63,63,12,17,330,108,32,81,122,278,163,299,1083,19,0,0,9,2,1,7,38,39,0,0,12,14,26,79,170,0,0,0,0,0,0,4,4,3,0,0,0,0,2,20,25,216,194,504,443,436,202,232,2227,1328,806,1918,5372,10939,11080,13355,44798,0.3044280442804428,0.2222222222222222,0.15384615384615385,0.049710931047568026,0.3046683046683047,-0.0001841543839167493,0
2022,18,39,14,27,8,61,1,10,160,75,22,40,51,263,165,277,893,23,2,0,4,4,0,3,36,42,2,0,12,16,17,80,169,0,0,0,0,0,0,5,5,0,0,0,2,0,2,22,26,184,195,605,531,424,206,304,2449,1333,995,2189,5636,11000,11491,14149,46793,0.1789709172259508,0.21176470588235294,0.18518518518518517,0.052335769543103816,0.3044280442804428,-0.09617788240952568,0
2022,19,41,15,31,49,54,11,16,217,72,24,51,127,313,173,314,1074,27,1,2,3,3,2,2,40,48,2,2,11,13,25,74,175,0,0,0,0,0,2,3,5,0,1,0,0,0,7,21,29,256,210,647,687,494,231,364,2889,1159,891,2428,5711,11922,11869,14665,48645,0.20186046511627906,0.22727272727272727,0.16666666666666666,0.05938823335937179,0.1789709172259508,0.01941485371342834,1
2022,20,52,22,40,50,68,9,4,245,84,27,56,129,289,138,216,939,22,1,2,1,1,0,0,27,51,1,2,5,6,12,13,90,0,0,0,0,0,0,1,1,0,0,1,0,0,5,10,16,300,268,840,937,620,322,429,3716,1061,892,2414,6197,12063,11570,13917,48114,0.26063829787234044,0.2967032967032967,0.058823529411764705,0.07723163254702275,0.20186046511627906,0.04890570449904488,1
2022,21,42,19,20,43,51,5,16,196,67,25,37,98,238,129,250,844,17,2,0,3,3,1,2,28,32,2,0,5,8,25,52,124,0,0,0,0,0,1,8,9,0,0,0,0,3,3,24,30,284,236,625,787,659,350,350,3291,1005,816,2011,4878,10606,10782,13017,43115,0.2319526627218935,0.224,0.2903225806451613,0.0763289730030615,0.26063829787234044,-0.022754849823983233,0
